Air Power,Cadence,Form Power,Ground Time,Leg Spring Stiffness,Power,Vertical Oscillation,altitude,cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,speed,timestamp
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3753.0,74.0,1334.16,250.6,1.372,0.0,118.0,1372.0,2019-07-18 00:25:19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3755.0,74.0,1335.38,251.0,1.362,0.0,118.0,1362.0,2019-07-18 00:25:20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3758.0,74.0,1336.12,251.6,1.353,0.5,118.0,1353.0,2019-07-18 00:25:21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3765.0,74.0,1337.88,253.0,1.334,0.5,118.0,1334.0,2019-07-18 00:25:23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3777.0,74.0,1340.13,255.4,1.334,0.0,118.0,1334.0,2019-07-18 00:25:26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3794.0,74.0,1344.2,258.79999999999995,1.325,0.0,117.0,1325.0,2019-07-18 00:25:30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3812.0,74.0,1347.46,262.4,1.297,0.5,117.0,1297.0,2019-07-18 00:25:33
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3817.0,74.0,1348.79,263.4,1.297,0.0,117.0,1297.0,2019-07-18 00:25:34
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3822.0,74.0,1349.92,264.4,1.288,0.5,117.0,1288.0,2019-07-18 00:25:35
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3845.0,77.0,1360.21,269.0,1.456,0.5,116.0,1456.0,2019-07-18 00:25:41
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3845.0,76.0,1367.01,269.0,1.586,0.5,118.0,1586.0,2019-07-18 00:25:46
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3817.0,74.0,1374.29,263.4,1.558,0.5,120.0,1558.0,2019-07-18 00:25:52
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3807.0,75.0,1382.07,261.4,1.484,0.5,120.0,1484.0,2019-07-18 00:25:59
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3807.0,75.0,1382.07,261.4,1.465,0.5,120.0,1465.0,2019-07-18 00:26:00
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3807.0,75.0,1382.1,261.4,1.381,0.5,119.0,1381.0,2019-07-18 00:26:04
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3806.0,75.0,1382.69,261.20000000000005,1.353,0.5,119.0,1353.0,2019-07-18 00:26:05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3800.0,74.0,1386.94,260.0,1.288,0.5,120.0,1288.0,2019-07-18 00:26:09
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3799.0,74.0,1388.51,259.79999999999995,1.288,0.5,119.0,1288.0,2019-07-18 00:26:10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3800.0,75.0,1391.67,260.0,1.278,0.5,119.0,1278.0,2019-07-18 00:26:12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3805.0,74.0,1396.31,261.0,1.25,0.5,119.0,1250.0,2019-07-18 00:26:15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3807.0,74.0,1399.24,261.4,1.269,0.5,119.0,1269.0,2019-07-18 00:26:16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3813.0,74.0,1411.15,262.6,1.297,0.0,118.0,1297.0,2019-07-18 00:26:21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3819.0,74.0,1423.19,263.79999999999995,1.4,0.0,118.0,1400.0,2019-07-18 00:26:26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3822.0,74.0,1425.52,264.4,1.381,0.5,118.0,1381.0,2019-07-18 00:26:28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3819.0,73.0,1444.4,263.79999999999995,1.558,0.0,116.0,1558.0,2019-07-18 00:26:35
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3804.0,74.0,1456.25,260.79999999999995,1.586,0.5,117.0,1586.0,2019-07-18 00:26:42
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3800.0,74.0,1459.41,260.0,1.577,0.5,117.0,1577.0,2019-07-18 00:26:44
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3795.0,75.0,1466.7,259.0,1.577,0.5,118.0,1577.0,2019-07-18 00:26:48
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3798.0,74.0,1483.01,259.6,1.689,0.0,118.0,1689.0,2019-07-18 00:26:55
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3788.0,75.0,1502.51,257.6,1.764,0.5,119.0,1764.0,2019-07-18 00:27:04
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3771.0,74.0,1523.83,254.20000000000005,1.875,0.5,120.0,1875.0,2019-07-18 00:27:15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3767.0,75.0,1536.49,253.4,1.913,0.5,120.0,1913.0,2019-07-18 00:27:22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3769.0,74.0,1545.11,253.79999999999995,1.922,0.0,119.0,1922.0,2019-07-18 00:27:27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3768.0,74.0,1549.86,253.6,1.922,0.0,119.0,1922.0,2019-07-18 00:27:30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3759.0,74.0,1558.75,251.79999999999995,1.913,0.5,118.0,1913.0,2019-07-18 00:27:35
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3753.0,74.0,1564.42,250.6,1.913,0.0,118.0,1913.0,2019-07-18 00:27:38
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3748.0,74.0,1568.75,249.6,1.913,0.0,118.0,1913.0,2019-07-18 00:27:40
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3743.0,73.0,1574.37,248.6,1.913,0.5,118.0,1913.0,2019-07-18 00:27:43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3741.0,73.0,1578.12,248.20000000000005,1.922,0.0,117.0,1922.0,2019-07-18 00:27:45
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3737.0,73.0,1581.4,247.4,1.922,0.0,117.0,1922.0,2019-07-18 00:27:47
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3735.0,73.0,1583.17,247.0,1.922,0.0,116.0,1922.0,2019-07-18 00:27:48
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3732.0,74.0,1586.61,246.4,1.913,0.0,117.0,1913.0,2019-07-18 00:27:50
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3726.0,74.0,1592.76,245.20000000000005,1.913,0.0,118.0,1913.0,2019-07-18 00:27:53
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3724.0,74.0,1594.38,244.79999999999995,1.913,0.0,118.0,1913.0,2019-07-18 00:27:54
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3719.0,73.0,1600.34,243.79999999999995,1.903,0.0,118.0,1903.0,2019-07-18 00:27:57
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3715.0,73.0,1609.08,243.0,1.903,0.0,117.0,1903.0,2019-07-18 00:28:01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3715.0,74.0,1611.21,243.0,1.913,0.0,117.0,1913.0,2019-07-18 00:28:02
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3714.0,74.0,1613.11,242.79999999999995,1.913,0.0,116.0,1913.0,2019-07-18 00:28:03
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3710.0,73.0,1616.94,242.0,1.913,0.0,116.0,1913.0,2019-07-18 00:28:05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3708.0,74.0,1621.57,241.6,1.913,0.0,116.0,1913.0,2019-07-18 00:28:08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3706.0,74.0,1624.61,241.20000000000005,1.913,0.0,115.0,1913.0,2019-07-18 00:28:10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3705.0,74.0,1627.05,241.0,1.903,0.0,115.0,1903.0,2019-07-18 00:28:12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3705.0,74.0,1629.14,241.0,1.903,0.0,116.0,1903.0,2019-07-18 00:28:13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3704.0,74.0,1631.52,240.79999999999995,1.903,0.0,116.0,1903.0,2019-07-18 00:28:14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3703.0,74.0,1641.94,240.6,1.903,0.0,116.0,1903.0,2019-07-18 00:28:18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3701.0,74.0,1646.59,240.20000000000005,1.913,0.0,116.0,1913.0,2019-07-18 00:28:21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3698.0,74.0,1650.14,239.6,1.913,0.0,115.0,1913.0,2019-07-18 00:28:23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3697.0,74.0,1651.87,239.4,1.922,0.0,115.0,1922.0,2019-07-18 00:28:24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3689.0,74.0,1663.38,237.79999999999995,1.922,0.5,116.0,1922.0,2019-07-18 00:28:30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3684.0,75.0,1669.19,236.79999999999995,1.922,0.5,118.0,1922.0,2019-07-18 00:28:33
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3680.0,76.0,1673.56,236.0,1.922,0.0,118.0,1922.0,2019-07-18 00:28:35
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3670.0,75.0,1688.28,234.0,1.95,0.5,120.0,1950.0,2019-07-18 00:28:41
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3669.0,75.0,1702.82,233.79999999999995,1.969,0.5,120.0,1969.0,2019-07-18 00:28:48
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3685.0,77.0,1720.27,237.0,1.997,0.0,121.0,1997.0,2019-07-18 00:28:57
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3692.0,75.0,1733.52,238.4,2.006,0.5,122.0,2006.0,2019-07-18 00:29:04
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3694.0,76.0,1746.75,238.79999999999995,2.006,0.5,122.0,2006.0,2019-07-18 00:29:11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3694.0,75.0,1753.2,238.79999999999995,2.006,0.5,123.0,2006.0,2019-07-18 00:29:15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3694.0,76.0,1756.69,238.79999999999995,1.997,0.5,123.0,1997.0,2019-07-18 00:29:17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3694.0,76.0,1763.9,238.79999999999995,1.987,0.5,124.0,1987.0,2019-07-18 00:29:21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3694.0,74.0,1778.93,238.79999999999995,1.969,0.5,125.0,1969.0,2019-07-18 00:29:29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3695.0,77.0,1788.51,239.0,1.969,0.0,124.0,1969.0,2019-07-18 00:29:34
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3694.0,76.0,1791.75,238.79999999999995,1.969,0.5,124.0,1969.0,2019-07-18 00:29:36
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3694.0,75.0,1794.71,238.79999999999995,1.969,0.5,125.0,1969.0,2019-07-18 00:29:38
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3694.0,74.0,1799.89,238.79999999999995,1.95,0.5,125.0,1950.0,2019-07-18 00:29:41
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3696.0,74.0,1803.77,239.20000000000005,1.941,0.5,123.0,1941.0,2019-07-18 00:29:44
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3699.0,75.0,1808.68,239.79999999999995,1.922,0.5,122.0,1922.0,2019-07-18 00:29:47
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3704.0,75.0,1825.41,240.79999999999995,1.875,0.5,122.0,1875.0,2019-07-18 00:29:56
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3704.0,73.0,1835.91,240.79999999999995,1.829,0.0,123.0,1829.0,2019-07-18 00:30:03
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3704.0,73.0,1837.16,240.79999999999995,1.819,0.0,123.0,1819.0,2019-07-18 00:30:04
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3699.0,75.0,1853.34,239.79999999999995,1.801,0.5,121.0,1801.0,2019-07-18 00:30:13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3699.0,74.0,1863.01,239.79999999999995,1.782,0.5,123.0,1782.0,2019-07-18 00:30:19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3699.0,74.0,1864.57,239.79999999999995,1.773,0.0,123.0,1773.0,2019-07-18 00:30:20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3699.0,74.0,1866.37,239.79999999999995,1.773,0.0,124.0,1773.0,2019-07-18 00:30:21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3702.0,74.0,1876.13,240.4,1.764,0.5,124.0,1764.0,2019-07-18 00:30:26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3705.0,73.0,1887.2,241.0,1.754,0.0,124.0,1754.0,2019-07-18 00:30:32
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3705.0,73.0,1888.8,241.0,1.754,0.0,124.0,1754.0,2019-07-18 00:30:33
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3712.0,75.0,1899.81,242.4,1.736,0.5,126.0,1736.0,2019-07-18 00:30:39
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3714.0,75.0,1901.57,242.79999999999995,1.736,0.5,126.0,1736.0,2019-07-18 00:30:40
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3723.0,74.0,1907.82,244.6,1.736,0.5,127.0,1736.0,2019-07-18 00:30:44
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3724.0,74.0,1909.33,244.79999999999995,1.736,0.5,127.0,1736.0,2019-07-18 00:30:45
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3727.0,74.0,1916.59,245.4,1.726,0.0,128.0,1726.0,2019-07-18 00:30:49
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3731.0,74.0,1927.04,246.20000000000005,1.717,0.0,129.0,1717.0,2019-07-18 00:30:55
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3734.0,73.0,1933.21,246.79999999999995,1.708,0.0,129.0,1708.0,2019-07-18 00:30:59
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3737.0,74.0,1939.42,247.4,1.708,0.5,129.0,1708.0,2019-07-18 00:31:02
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3743.0,74.0,1949.15,248.6,1.708,0.5,131.0,1708.0,2019-07-18 00:31:09
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3745.0,74.0,1956.69,249.0,1.68,0.5,132.0,1680.0,2019-07-18 00:31:15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3746.0,74.0,1957.94,249.20000000000005,1.67,0.5,132.0,1670.0,2019-07-18 00:31:16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3750.0,73.0,1965.86,250.0,1.614,0.0,132.0,1614.0,2019-07-18 00:31:21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3758.0,74.0,1975.14,251.6,1.549,0.0,132.0,1549.0,2019-07-18 00:31:27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3763.0,74.0,1977.86,252.6,1.54,0.0,132.0,1540.0,2019-07-18 00:31:29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3765.0,73.0,1979.24,253.0,1.53,0.0,132.0,1530.0,2019-07-18 00:31:30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3764.0,74.0,1986.81,252.79999999999995,1.512,0.0,133.0,1512.0,2019-07-18 00:31:35
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3761.0,72.0,1999.99,252.20000000000005,1.493,0.0,132.0,1493.0,2019-07-18 00:31:43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3751.0,73.0,2012.65,250.20000000000005,1.493,0.0,131.0,1493.0,2019-07-18 00:31:51
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3734.0,72.0,2020.42,246.79999999999995,1.493,0.0,132.0,1493.0,2019-07-18 00:31:57
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3732.0,72.0,2022.99,246.4,1.484,0.0,132.0,1484.0,2019-07-18 00:31:59
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3729.0,72.0,2029.25,245.79999999999995,1.474,0.0,131.0,1474.0,2019-07-18 00:32:03
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3729.0,72.0,2032.08,245.79999999999995,1.474,0.0,130.0,1474.0,2019-07-18 00:32:05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3730.0,72.0,2033.25,246.0,1.465,0.0,130.0,1465.0,2019-07-18 00:32:06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3734.0,73.0,2049.24,246.79999999999995,1.474,0.0,129.0,1474.0,2019-07-18 00:32:15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3750.0,73.0,2063.85,250.0,1.502,0.0,128.0,1502.0,2019-07-18 00:32:23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3755.0,74.0,2075.79,251.0,1.521,0.0,127.0,1521.0,2019-07-18 00:32:29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3758.0,74.0,2083.55,251.6,1.53,0.5,127.0,1530.0,2019-07-18 00:32:34
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3759.0,74.0,2086.93,251.79999999999995,1.53,0.5,127.0,1530.0,2019-07-18 00:32:36
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3758.0,74.0,2096.34,251.6,1.558,0.0,126.0,1558.0,2019-07-18 00:32:41
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3761.0,74.0,2108.4,252.20000000000005,1.577,0.5,125.0,1577.0,2019-07-18 00:32:49
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3761.0,74.0,2110.02,252.20000000000005,1.577,0.5,125.0,1577.0,2019-07-18 00:32:50
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3762.0,74.0,2117.69,252.4,1.586,0.0,125.0,1586.0,2019-07-18 00:32:54
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3770.0,74.0,2128.03,254.0,1.605,0.5,125.0,1605.0,2019-07-18 00:33:00
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3773.0,75.0,2135.35,254.6,1.614,0.5,126.0,1614.0,2019-07-18 00:33:04
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3773.0,77.0,2137.31,254.6,1.614,0.0,126.0,1614.0,2019-07-18 00:33:05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3778.0,77.0,2142.06,255.6,1.633,0.5,126.0,1633.0,2019-07-18 00:33:08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3783.0,76.0,2148.45,256.6,1.633,0.0,126.0,1633.0,2019-07-18 00:33:12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3786.0,77.0,2161.22,257.20000000000005,1.633,0.0,126.0,1633.0,2019-07-18 00:33:19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3788.0,75.0,2171.19,257.6,1.633,0.5,125.0,1633.0,2019-07-18 00:33:24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3788.0,76.0,2175.68,257.6,1.642,0.0,125.0,1642.0,2019-07-18 00:33:26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3797.0,75.0,2187.41,259.4,1.661,0.5,126.0,1661.0,2019-07-18 00:33:32
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3798.0,75.0,2189.1,259.6,1.67,0.5,126.0,1670.0,2019-07-18 00:33:33
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3804.0,74.0,2198.73,260.79999999999995,1.67,0.5,127.0,1670.0,2019-07-18 00:33:38
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3805.0,74.0,2202.89,261.0,1.68,0.0,127.0,1680.0,2019-07-18 00:33:40
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3801.0,74.0,2206.01,260.20000000000005,1.68,0.0,127.0,1680.0,2019-07-18 00:33:42
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3786.0,74.0,2215.35,257.20000000000005,1.689,0.0,126.0,1689.0,2019-07-18 00:33:47
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3783.0,74.0,2216.5,256.6,1.689,0.0,125.0,1689.0,2019-07-18 00:33:48
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3778.0,72.0,2221.68,255.6,1.689,0.0,125.0,1689.0,2019-07-18 00:33:51
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3778.0,74.0,2233.89,255.6,1.698,0.5,125.0,1698.0,2019-07-18 00:33:58
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3778.0,73.0,2243.64,255.6,1.717,0.0,125.0,1717.0,2019-07-18 00:34:04
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3777.0,73.0,2246.35,255.4,1.717,0.0,126.0,1717.0,2019-07-18 00:34:06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3777.0,73.0,2250.13,255.4,1.726,0.0,126.0,1726.0,2019-07-18 00:34:08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3777.0,73.0,2251.61,255.4,1.726,0.0,125.0,1726.0,2019-07-18 00:34:09
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3781.0,74.0,2258.42,256.20000000000005,1.726,0.0,125.0,1726.0,2019-07-18 00:34:14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3782.0,73.0,2259.42,256.4,1.726,0.0,124.0,1726.0,2019-07-18 00:34:15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3783.0,74.0,2264.42,256.6,1.717,0.0,124.0,1717.0,2019-07-18 00:34:18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3782.0,74.0,2267.61,256.4,1.717,0.5,124.0,1717.0,2019-07-18 00:34:20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3782.0,74.0,2272.55,256.4,1.717,0.0,124.0,1717.0,2019-07-18 00:34:23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3782.0,74.0,2277.1,256.4,1.708,0.0,124.0,1708.0,2019-07-18 00:34:26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3775.0,75.0,2290.53,255.0,1.698,0.5,125.0,1698.0,2019-07-18 00:34:35
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3779.0,75.0,2301.55,255.79999999999995,1.698,0.5,126.0,1698.0,2019-07-18 00:34:41
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3779.0,75.0,2302.7,255.79999999999995,1.698,0.5,127.0,1698.0,2019-07-18 00:34:42
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3780.0,75.0,2304.68,256.0,1.698,0.5,127.0,1698.0,2019-07-18 00:34:43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3782.0,74.0,2312.6,256.4,1.708,0.5,128.0,1708.0,2019-07-18 00:34:47
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3784.0,77.0,2330.57,256.79999999999995,1.726,0.0,127.0,1726.0,2019-07-18 00:34:56
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3786.0,77.0,2333.94,257.20000000000005,1.726,0.5,127.0,1726.0,2019-07-18 00:34:58
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3790.0,77.0,2343.67,258.0,1.736,0.0,127.0,1736.0,2019-07-18 00:35:03
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3791.0,77.0,2345.3,258.20000000000005,1.745,0.0,127.0,1745.0,2019-07-18 00:35:04
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3794.0,77.0,2355.05,258.79999999999995,1.736,0.0,128.0,1736.0,2019-07-18 00:35:10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3801.0,76.0,2369.93,260.20000000000005,1.717,0.5,128.0,1717.0,2019-07-18 00:35:19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3799.0,78.0,2379.53,259.79999999999995,1.689,0.0,127.0,1689.0,2019-07-18 00:35:25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3803.0,77.0,2400.04,260.6,1.68,0.0,129.0,1680.0,2019-07-18 00:35:33
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3803.0,77.0,2401.62,260.6,1.68,0.0,129.0,1680.0,2019-07-18 00:35:34
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3794.0,77.0,2413.99,258.79999999999995,1.661,0.5,130.0,1661.0,2019-07-18 00:35:41
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3788.0,76.0,2419.87,257.6,1.68,0.0,129.0,1680.0,2019-07-18 00:35:44
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3784.0,75.0,2428.48,256.79999999999995,1.708,0.5,128.0,1708.0,2019-07-18 00:35:48
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3787.0,75.0,2436.58,257.4,1.745,0.5,127.0,1745.0,2019-07-18 00:35:54
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3784.0,74.0,2450.57,256.79999999999995,1.745,0.5,126.0,1745.0,2019-07-18 00:36:03
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3783.0,75.0,2463.08,256.6,1.726,0.5,124.0,1726.0,2019-07-18 00:36:11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3784.0,73.0,2471.52,256.79999999999995,1.717,0.5,124.0,1717.0,2019-07-18 00:36:17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3785.0,76.0,2486.85,257.0,1.661,0.0,126.0,1661.0,2019-07-18 00:36:27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3794.0,78.0,2496.51,258.79999999999995,1.624,0.0,127.0,1624.0,2019-07-18 00:36:34
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3793.0,78.0,2503.58,258.6,1.605,0.0,128.0,1605.0,2019-07-18 00:36:39
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3793.0,78.0,2504.15,258.6,1.586,0.5,128.0,1586.0,2019-07-18 00:36:40
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3792.0,79.0,2506.5,258.4,1.568,0.0,128.0,1568.0,2019-07-18 00:36:42
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3794.0,78.0,2512.73,258.79999999999995,1.558,0.0,128.0,1558.0,2019-07-18 00:36:45
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3796.0,78.0,2514.39,259.20000000000005,1.549,0.0,128.0,1549.0,2019-07-18 00:36:46
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3798.0,78.0,2516.52,259.6,1.549,0.0,128.0,1549.0,2019-07-18 00:36:47
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3808.0,78.0,2530.85,261.6,1.54,0.0,128.0,1540.0,2019-07-18 00:36:52
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3816.0,78.0,2544.0,263.20000000000005,1.493,0.0,129.0,1493.0,2019-07-18 00:36:58
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3816.0,79.0,2545.99,263.20000000000005,1.484,0.0,129.0,1484.0,2019-07-18 00:36:59
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3816.0,78.0,2554.82,263.20000000000005,1.493,0.0,129.0,1493.0,2019-07-18 00:37:02
